Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_744.jpg;-1.590838;1;0;2.85829;113.5901;96.07751;0.2003151;31.93;359.172
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_811.jpg;0;1;0;2.911769;113.7407;96.1711;0.3502378;31.77817;359.3054
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_878.jpg;0;1;0;2.95175;113.9456;96.29848;0.6130732;31.75066;359.4989
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_944.jpg;0;1;0;2.991734;114.1021;96.39584;0.8437551;31.76109;359.6523
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_012.jpg;0;1;0;3.04507;114.2608;96.49477;1.088777;31.78492;359.8139
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_077.jpg;0;1;0;3.084929;114.4754;96.62823;1.394651;31.8045;0.008803412
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_144.jpg;0;1;0;3.124735;114.6372;96.72607;1.431628;31.79124;-0.003373886
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_211.jpg;0;1;0;3.187952;114.7996;96.82521;1.367234;31.78745;-0.0008186285
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_280.jpg;0;1;0;3.228381;115.0199;96.96011;1.330991;31.76182;-0.0008330809
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_344.jpg;0;1;0;3.267944;115.188;97.0631;1.338058;31.73997;-0.0009136802
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_411.jpg;0;1;0;3.320593;115.3584;97.16753;1.368693;31.71816;-0.0009903931
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_477.jpg;0;1;0;3.359586;115.5888;97.3086;1.411625;31.6904;-0.001628854
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_547.jpg;0;1;0;3.39978;115.7636;97.4155;1.40802;31.67133;-0.001632588
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_610.jpg;0;1;0;3.453993;115.9405;97.52355;1.399881;31.65689;-0.001157422
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_677.jpg;0;1;0;3.493644;116.1797;97.66963;1.409712;31.63074;-0.001632643
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_744.jpg;0;1;0;3.532684;116.3615;97.78052;1.410834;31.61525;-0.00119335
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_811.jpg;0;1;0;3.585168;116.5453;97.89258;1.412569;31.59829;-0.00118385
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_877.jpg;0;1;0;3.6247;116.7936;98.04382;1.417997;31.5729;-0.001673482
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_59_944.jpg;0;1;0;3.663312;116.9822;98.15857;1.418884;31.55583;-0.001588079
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_010.jpg;0;1;0;3.714908;117.1728;98.27449;1.42229;31.53699;-0.001697078
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_078.jpg;0;1;0;3.753621;117.4301;98.43088;1.429514;31.51191;-0.001609544
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_143.jpg;0;1;0;3.792218;117.6254;98.54945;1.43173;31.49306;-0.001620541
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_211.jpg;0;1;0;3.843972;117.8228;98.66919;1.4358;31.47511;-0.001163418
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_281.jpg;0;1;0;3.881576;118.089;98.83053;1.439354;31.44718;-0.00166453
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_345.jpg;0;1;0;3.920143;118.291;98.95284;1.441184;31.42686;-0.001776678
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_410.jpg;0;1;0;3.970644;118.495;99.07629;1.446822;31.4064;-0.001670407
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_477.jpg;0;1;0;4.008544;118.7701;99.24255;1.448854;31.37975;-0.001319022
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_545.jpg;0;1;0;4.045987;118.9787;99.36854;1.45283;31.35648;-0.001825421
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_611.jpg;0;1;0;4.095588;119.1893;99.49561;1.455462;31.33636;-0.001337441
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_677.jpg;0;1;0;4.132755;119.4732;99.66669;1.45963;31.3065;-0.001360076
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_744.jpg;0;1;0;4.170489;119.6884;99.79628;1.465293;31.28346;-0.001372249
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_810.jpg;0;1;0;4.219918;119.9055;99.92687;1.466503;31.25963;-0.001767784
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_877.jpg;0;1;0;4.256682;120.198;100.1027;1.469936;31.22799;-0.001897976
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_00_943.jpg;0;1;0;4.293661;120.4197;100.2358;1.476256;31.20543;-0.001294377
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_010.jpg;0;1;0;4.341877;120.6433;100.3699;1.475863;31.18098;-0.001427663
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_076.jpg;0;1;0;4.378593;120.9445;100.5503;1.484518;31.147;-0.00143701
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_143.jpg;0;1;0;4.414512;121.1726;100.6868;1.484021;31.12143;-0.001839912
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_210.jpg;0;1;0;4.463225;121.4027;100.8243;1.490099;31.09675;-0.001340451
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_276.jpg;0;1;0;4.499204;121.7124;101.0092;1.492224;31.06155;-0.001472405
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_343.jpg;0;1;0;4.535066;121.9469;101.149;1.495499;31.03383;-0.001836079
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_410.jpg;0;1;0;4.582972;122.1833;101.2898;1.493534;31.0036;-0.001367089
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_477.jpg;0;1;0;4.618217;122.5015;101.4791;1.500486;30.96098;-0.001830478
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_543.jpg;0;1;0;4.65423;122.7423;101.6221;1.491825;30.92526;-0.001360629
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_610.jpg;0;1;0;4.700976;122.9851;101.7661;1.493932;30.89122;-0.001384598
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_677.jpg;0;1;0;4.735826;123.3119;101.9597;1.508148;30.84485;-0.001325569
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_745.jpg;0;1;0;4.771326;123.559;102.1058;1.50137;30.80857;-0.001410011
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_814.jpg;0;1;0;4.817661;123.8081;102.2529;1.503488;30.77388;-0.001424478
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_876.jpg;0;1;0;4.85213;124.1432;102.4505;1.512617;30.72812;-0.00187175
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_01_944.jpg;0;1;0;4.887304;124.3966;102.5996;1.50481;30.69078;-0.001428749
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_009.jpg;0;1;0;4.933026;124.652;102.7496;1.505623;30.65505;-0.001450368
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_077.jpg;0;1;0;4.967109;124.9955;102.9512;1.518244;30.60825;-0.001488704
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_143.jpg;0;1;0;5.001526;125.2545;103.1029;1.474359;30.53941;-0.0006530329
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_210.jpg;0;1;0;5.015705;125.5132;103.2542;1.421495;30.5369;-0.001366778
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_276.jpg;0;1;0;5.015006;125.8593;103.4563;1.393113;30.484;-0.00133575
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_343.jpg;0;1;0;5.002111;126.1188;103.6077;1.384908;30.46017;-0.001611221
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_409.jpg;-2.990109;1;0;5.014016;126.3793;103.7587;1.398463;30.30912;-0.0007474346
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_477.jpg;-5.991001;1;0;5.00598;126.7286;103.957;1.429522;29.63665;3.629667E-05
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_542.jpg;-8.967058;1;0;5.02886;126.9924;104.1021;1.4556;28.73679;359.9926
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_610.jpg;-11.97584;1;0;5.00772;127.2586;104.2421;1.456427;27.48466;359.9107
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_676.jpg;-14.98632;1;0;5.013445;127.6155;104.4173;1.240466;24.9431;359.7757
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_742.jpg;-15;1;0;4.98945;127.8853;104.5363;0.9537668;22.75014;359.5426
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_809.jpg;-15;1;0;5.007109;128.1574;104.6459;0.5683079;20.60233;359.2396
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_876.jpg;-15;1;0;5.006258;128.5235;104.7757;359.929;17.72324;358.729
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_02_944.jpg;-15;1;0;5.006609;128.8042;104.8675;359.6988;15.91526;358.5208
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_011.jpg;-15;1;0;4.999907;129.0904;104.9534;359.6779;14.23387;358.4371
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_077.jpg;-15;1;0;5.000772;129.4813;105.0571;359.9895;11.96383;358.5644
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_144.jpg;-15;1;0;5.00172;129.7765;105.1232;0.0994126;10.02119;358.7863
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_212.jpg;-15;1;0;5.009771;130.0717;105.1746;0.1034623;7.620789;358.8888
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_278.jpg;-15;1;0;5.010144;130.4664;105.2204;359.9752;4.484993;358.7808
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_344.jpg;-15;1;0;5.002458;130.7659;105.2426;0.01834263;2.440193;358.6855
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_409.jpg;-15;1;0;5.00282;131.0646;105.2578;-0.001030558;0.5959473;358.7359
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_476.jpg;-15;1;0;5.001576;131.4651;105.2618;0.02485143;357.9968;358.8782
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_543.jpg;-15;1;0;5.008588;131.7639;105.2478;359.992;355.8982;358.7971
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_610.jpg;-15;1;0;5.002497;132.0635;105.225;0.02696265;353.9298;358.7738
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_676.jpg;-15;1;0;5.003567;132.4605;105.1814;0.01350771;351.3824;358.8406
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_743.jpg;-15;1;0;5.010538;132.7564;105.1347;-0.001239786;349.3147;358.8346
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_809.jpg;-15;1;0;5.006744;133.0509;105.0775;0.01629934;347.3038;358.8129
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_876.jpg;-15;1;0;5.011832;133.4397;104.9863;359.994;344.5678;358.823
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_03_943.jpg;-15;1;0;5.009053;133.7285;104.9042;0.02738687;342.5398;358.766
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_010.jpg;-15;1;0;5.003628;134.0138;104.8147;-0.002643177;340.6518;358.7805
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_076.jpg;-13.52909;1;0;5.021352;134.3908;104.68;0.01871856;338.0368;358.8583
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_142.jpg;-13.53376;1;0;5.009324;134.668;104.5664;0.005571247;336.1754;358.8194
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_209.jpg;-15;1;0;5.006767;134.9417;104.4447;359.9867;334.2584;358.823
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_277.jpg;-15;1;0;5.006137;135.2996;104.2663;0.002136569;331.6285;358.7759
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_342.jpg;-15;1;0;5.003735;135.564;104.1245;0.01402174;329.7616;358.8467
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_409.jpg;-15;1;0;5.009071;135.8216;103.9716;-0.003723947;327.7261;358.8299
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_476.jpg;-11.99438;1;0;5.006473;136.1581;103.7553;0.009323262;325.2585;358.8328
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_542.jpg;-9.007613;1;0;5.010944;136.405;103.5848;0.01079746;323.7039;358.8576
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_609.jpg;-6.006685;1;0;5.011399;136.6475;103.4077;0.01034811;322.4572;358.8749
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_676.jpg;-3.004923;1;0;5.011316;136.9656;103.1645;0.007162734;321.3715;358.9097
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_744.jpg;0;1;0;5.011997;137.202;102.9785;0.01825632;320.9789;358.9545
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_811.jpg;0;1;0;5.011631;137.4373;102.7904;0.05204666;320.828;359.0074
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_878.jpg;0;1;0;5.011506;137.7506;102.5372;0.1598492;320.7689;359.0822
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_04_944.jpg;0;1;0;5.011132;137.9859;102.3462;0.2927307;320.7561;359.1551
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_011.jpg;0;1;0;5.006025;138.2215;102.1548;0.4527569;320.7532;359.256
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_078.jpg;0;1;0;5.016808;138.5358;101.8996;0.6749005;320.765;359.4359
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_142.jpg;0;0.9032335;0;5.007534;138.7715;101.7081;0.8536375;320.7861;359.5842
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_209.jpg;0;0.7059025;0;5.00537;139.0074;101.5166;1.039596;320.8109;359.7334
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_275.jpg;0;0.5057069;0;5.009916;139.3211;101.2622;1.241599;320.8624;359.9342
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_342.jpg;0;0.3059151;0;5.004042;139.5548;101.0713;1.333147;320.8594;-0.0005175803
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_408.jpg;0;0.1069463;0;4.995597;139.7865;100.8807;1.346832;320.8249;-0.000790973
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_477.jpg;0;0;0.1012608;4.982794;140.0927;100.6288;1.240166;320.7798;-0.0009643497
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_543.jpg;0;0;0.3040428;4.945167;140.3177;100.4435;1.016554;320.749;-0.0004553197
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_609.jpg;0;0;0.5017266;4.835533;140.5364;100.2635;0.6214961;320.7245;0.008139103
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_676.jpg;0;0;0.7030402;4.713416;140.815;100.0345;359.7994;320.7109;0.03631527
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_742.jpg;0;0;0.9006495;4.560116;141.0127;99.87137;359.0292;320.6589;359.9911
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_809.jpg;0;0;1;4.304433;141.2014;99.71677;358.171;320.6637;359.9929
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_876.jpg;0;0;1;4.179942;141.4476;99.51531;357.3087;320.6804;0.01169241
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_05_943.jpg;0;0;1;4.067384;141.6288;99.36607;356.9527;320.6953;359.987
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_009.jpg;0;0;1;3.897555;141.806;99.22079;356.6848;320.6972;359.9888
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_076.jpg;0;0;1;3.762722;142.0399;99.0303;356.8289;320.7606;0.05800274
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_142.jpg;0;0;1;3.646367;142.2103;98.88811;357.1932;320.7536;359.9559
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_210.jpg;0;0;1;3.473651;142.3769;98.75015;357.6464;320.6301;359.864
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_276.jpg;0;0;1;3.348596;142.5992;98.57229;358.7206;320.7921;0.07800224
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_343.jpg;0;0;1;3.223792;142.7518;98.44669;359.3366;320.8852;0.05681431
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_409.jpg;0;0;1;2.823418;142.8827;98.33945;359.3288;320.8865;0.01471572
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_475.jpg;0;0;1;2.56454;143.0308;98.21933;358.6656;320.8753;359.9798
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_542.jpg;0;0;1;2.379655;143.1337;98.13616;358.2013;320.8982;-0.004784184
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_609.jpg;0;0;1;2.222082;143.2343;98.05647;357.9056;320.9893;0.09091321
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_676.jpg;0;0;1;2.106342;143.3622;97.95033;357.8757;321.015;359.9929
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_742.jpg;0;0;1;1.986717;143.4557;97.87476;358.0775;320.9592;359.9829
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_809.jpg;0;0;1;1.825147;143.546;97.80128;358.4635;321.0053;359.9793
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_876.jpg;0;0;1;1.713038;143.6564;97.71257;359.0305;321.0414;0.02926082
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_06_942.jpg;0;0;1;1.424729;143.7162;97.66342;358.8674;321.0238;0.003579425
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_009.jpg;0;0;1;1.133175;143.764;97.62476;358.4976;320.9617;359.9919
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_076.jpg;0;0;1;1.024204;143.8232;97.57674;358.2928;321.061;-0.004678835
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_143.jpg;0;0;1;0.8821437;143.8617;97.5464;358.2724;321.3019;0.009676479
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_209.jpg;0;0;1;0.6263412;143.8916;97.52321;358.314;321.5034;-0.005132547
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_275.jpg;0;0;1;0.4069737;143.9162;97.50491;358.3554;321.7764;-0.004744346
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_341.jpg;0;0;1;0.207746;143.922;97.50256;358.3248;322.0434;359.9868
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_408.jpg;0;0;1;-0.0100922;143.9222;97.50262;358.4618;322.0707;0.01882833
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_475.jpg;0;0;1;-0.1121875;143.9221;97.50259;358.8386;322.0621;359.9738
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_541.jpg;0;0;1;-0.1182073;143.9219;97.50274;359.3624;322.062;359.936
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_608.jpg;0;0;1;-0.1137688;143.9218;97.50285;359.7371;322.0623;359.9121
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_675.jpg;0;0;1;-0.1050912;143.9217;97.50294;0.08967575;322.0628;359.8923
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_42_07_741.jpg;1.506583;0;1;-0.09680888;143.9216;97.50305;0.5166324;322.0638;359.8722
